DV_MT,1992,3,143.60
DV_MT,1992,4,145.98
DV_MT,1993,1,147.55
DV_MT,1993,2,150.77
DV_MT,1993,3,153.90
DV_MT,1993,4,157.12
DV_MT,1994,1,160.45
DV_MT,1994,2,165.60
DV_MT,1994,3,168.92
DV_MT,1994,4,170.56
DV_MT,1995,1,172.94
DV_MT,1995,2,176.67
DV_MT,1995,3,180.30
DV_MT,1995,4,182.69
DV_MT,1996,1,185.17
DV_MT,1996,2,186.05
DV_MT,1996,3,187.59
DV_MT,1996,4,189.53
DV_MT,1997,1,191.42
DV_MT,1997,2,192.69
DV_MT,1997,3,195.56
DV_MT,1997,4,198.36
DV_MT,1998,1,200.80
DV_MT,1998,2,202.13
DV_MT,1998,3,204.50
DV_MT,1998,4,206.57
DV_MT,1999,1,208.43
DV_MT,1999,2,210.92
DV_MT,1999,3,213.34
DV_MT,1999,4,214.97
DV_MT,2000,1,219.17
DV_MT,2000,2,221.69
DV_MT,2000,3,224.93
DV_MT,2000,4,228.40
DV_MT,2001,1,233.81
DV_MT,2001,2,236.96
DV_MT,2001,3,239.94
DV_MT,2001,4,242.19
DV_MT,2002,1,244.72
DV_MT,2002,2,247.28
DV_MT,2002,3,251.28
DV_MT,2002,4,253.54
DV_MT,2003,1,255.84
DV_MT,2003,2,258.40
DV_MT,2003,3,261.55
DV_MT,2003,4,267.73
DV_MT,2004,1,272.28
DV_MT,2004,2,280.10
DV_MT,2004,3,292.13
DV_MT,2004,4,299.72
DV_MT,2005,1,309.33
DV_MT,2005,2,325.69
DV_MT,2005,3,340.96
DV_MT,2005,4,354.23
DV_MT,2006,1,363.17
DV_MT,2006,2,370.87
DV_MT,2006,3,376.66
DV_MT,2006,4,382.05
DV_MT,2007,1,384.49
DV_MT,2007,2,384.85
DV_MT,2007,3,381.34
DV_MT,2007,4,379.31
DV_MT,2008,1,374.11
DV_MT,2008,2,362.03
DV_MT,2008,3,345.38
DV_MT,2008,4,339.92
DV_MT,2009,1,341.03
DV_MT,2009,2,326.33
DV_MT,2009,3,313.18
DV_MT,2009,4,307.96
DV_MT,2010,1,301.46
DV_MT,2010,2,294.91
DV_MT,2010,3,296.43
DV_MT,2010,4,292.00
DV_MT,2011,1,279.68
DV_MT,2011,2,270.30
DV_MT,2011,3,272.63
DV_MT,2011,4,275.69
DV_MT,2012,1,274.17
DV_MT,2012,2,274.52
DV_MT,2012,3,281.15
DV_MT,2012,4,286.23
DV_MT,2013,1,290.91
DV_MT,2013,2,299.50
DV_MT,2013,3,307.50
DV_MT,2013,4,312.80
DV_MT,2014,1,317.20
DV_MT,2014,2,323.99
DV_MT,2014,3,329.48
DV_MT,2014,4,333.55
DV_MT,2015,1,337.83
DV_MT,2015,2,345.84
DV_MT,2015,3,353.90
DV_MT,2015,4,358.51
DV_MT,2016,1,363.01
DV_MT,2016,2,371.42
DV_MT,2016,3,379.29
DV_MT,2016,4,384.12
DV_MT,2017,1,389.35
DV_MT,2017,2,400.19
DV_MT,2017,3,408.50
DV_MT,2017,4,413.76
DV_MT,2018,1,423.01
DV_MT,2018,2,434.31
DV_MT,2018,3,443.12
DV_MT,2018,4,447.61
DV_MT,2019,1,453.04
DV_MT,2019,2,462.24
DV_MT,2019,3,468.58
DV_MT,2019,4,474.73
DV_MT,2020,1,481.96
DV_MT,2020,2,488.77
DV_MT,2020,3,499.52
DV_MT,2020,4,514.30
DV_MT,2021,1,533.39
DV_MT,2021,2,573.92
DV_MT,2021,3,615.64
DV_MT,2021,4,640.19
DV_MT,2022,1,666.98
DV_MT,2022,2,714.66
DV_MT,2022,3,717.67
DV_MT,2022,4,699.41
DV_MT,2023,1,696.50
DV_MT,2023,2,710.46
DV_MT,2023,3,720.66
DV_MT,2023,4,718.97
DV_MT,2024,1,729.81
DV_MT,2024,2,742.85
DV_MT,2024,3,751.41
DV_MT,2024,4,751.59
DV_MT,2025,1,755.46
DV_MT,2025,2,763.12
DV_MT,2025,3,763.87
DV_MT,2025,4,766.20
DV_NE,1975,1,60.91
DV_NE,1975,2,63.88
DV_NE,1975,3,63.10
DV_NE,1975,4,63.56
DV_NE,1976,1,64.94
DV_NE,1976,2,66.20
DV_NE,1976,3,68.61
DV_NE,1976,4,68.97
DV_NE,1977,1,70.32
DV_NE,1977,2,70.94
DV_NE,1977,3,73.33
DV_NE,1977,4,74.49
DV_NE,1978,1,77.35
DV_NE,1978,2,80.85
DV_NE,1978,3,85.85
DV_NE,1978,4,87.21
DV_NE,1979,1,93.24
DV_NE,1979,2,94.96
DV_NE,1979,3,97.32
DV_NE,1979,4,100.09
DV_NE,1980,1,100.00
DV_NE,1980,2,102.49
DV_NE,1980,3,105.75
DV_NE,1980,4,105.20
DV_NE,1981,1,108.66
DV_NE,1981,2,112.85
DV_NE,1981,3,114.17
DV_NE,1981,4,112.85
DV_NE,1982,1,116.95
DV_NE,1982,2,118.19
DV_NE,1982,3,117.83
DV_NE,1982,4,120.11
DV_NE,1983,1,123.16
DV_NE,1983,2,127.01
DV_NE,1983,3,132.07
DV_NE,1983,4,136.26
DV_NE,1984,1,141.29
DV_NE,1984,2,146.97
DV_NE,1984,3,154.10
DV_NE,1984,4,156.90
DV_NE,1985,1,163.93
DV_NE,1985,2,173.59
DV_NE,1985,3,181.56
DV_NE,1985,4,192.18
DV_NE,1986,1,199.05
DV_NE,1986,2,208.80
DV_NE,1986,3,220.38
DV_NE,1986,4,232.74
DV_NE,1987,1,242.64
DV_NE,1987,2,252.06
DV_NE,1987,3,262.13
DV_NE,1987,4,267.92
DV_NE,1988,1,272.31
DV_NE,1988,2,276.76
DV_NE,1988,3,277.77
DV_NE,1988,4,279.16
DV_NE,1989,1,277.59
DV_NE,1989,2,277.35
DV_NE,1989,3,280.79
DV_NE,1989,4,281.38
DV_NE,1990,1,277.53
DV_NE,1990,2,270.20
DV_NE,1990,3,266.33
DV_NE,1990,4,261.09
DV_NE,1991,1,258.58
DV_NE,1991,2,256.30
DV_NE,1991,3,253.03
DV_NE,1991,4,255.26
DV_NE,1992,1,255.31
DV_NE,1992,2,251.38
DV_NE,1992,3,252.35
DV_NE,1992,4,252.87
DV_NE,1993,1,250.32
DV_NE,1993,2,251.99
DV_NE,1993,3,252.06
DV_NE,1993,4,253.49
DV_NE,1994,1,252.98
DV_NE,1994,2,248.77
DV_NE,1994,3,246.96
DV_NE,1994,4,244.58
DV_NE,1995,1,245.18
DV_NE,1995,2,249.13
DV_NE,1995,3,253.73
DV_NE,1995,4,254.95
DV_NE,1996,1,258.29
DV_NE,1996,2,256.58
DV_NE,1996,3,256.01
DV_NE,1996,4,258.54
DV_NE,1997,1,260.20
DV_NE,1997,2,262.44
